,Alletra Diamond Grand Hotel,ProLiant Towers,Aruba Luxury Lodge,InfoSight Boutique Hotel,Primera Grand,dHCI Executive Boutique Hotel,ProLiant Haven,Apollo Executive Beach Resort,Aruba Lodge,Alletra Haven,dHCI Platinum Beach Resort,GreenLake Platinum Heritage Inn,Pointnext Signature Residences & Suites,ProLiant Place,Synergy Golden Grand Hotel,Alletra Resort,GreenLake Digital Business Suites,Apollo Resort & Spa,Nimble Inn,Ezmeral Grand Hotel,Alletra Boutique Hotel,Simplivity Golden Plaza Hotel,Cray Villas,Apollo Diamond Suites,Apollo Towers
2025-03-06,44.04559894389415,46.21318243027805,44.812656133378155,44.65073150804234,43.13305250007356,41.429572260180876,42.48925638923674,43.68019342957565,44.87257818986655,46.488519182996356,43.68649629279355,44.32631331838513,42.922673566417046,44.440157452745005,44.11712617988147,44.56142875213598,45.28467144950356,42.85118460213049,44.03348688147271,42.4998412338706,44.88724953473471,43.35797279562034,45.29702535222813,43.99429866049459,42.53660968363469
2025-03-07,44.57606754323425,46.57671287798259,43.538615263617615,44.77852592585189,42.65734108927958,40.74632273483055,42.27891173041117,42.34642910317142,42.80902568870832,44.790107342142264,43.11655120198216,43.30603055355631,42.21210751328687,43.61829008853385,42.864153954119274,44.22240544254484,44.599065753917756,44.62499393405379,43.30119649036557,43.01244689457943,43.69842814965973,41.54692337447874,43.78907098572749,43.246108161540235,42.33919852585415
2025-03-08,54.59365912853146,57.21850014091554,51.84316457942204,55.735537521255445,51.191056205541095,51.4400637911326,51.80809444615605,51.1872579040045,52.974359339395484,54.2420021147437,51.80303877689692,54.650072121769625,52.46815124312872,52.94835826412528,51.607761623828,52.40511793304315,56.15031773375813,54.121002621280454,52.07710394416407,52.94834246566389,53.08936133568997,50.96883906122228,54.44771567781459,52.393347655535685,52.38830630862671
2025-03-09,56.311089101278114,54.91307333049186,50.75130798317526,55.947389889240014,51.57058906821695,50.5078158392692,53.24574052040248,51.78485873921059,52.62400167866657,52.683137961788184,52.89130264722568,51.98727791268621,51.82665388215735,51.518137180919766,50.00017248849351,53.670265774786245,55.22248195627041,53.21263188937737,52.575693092836595,54.08912125758,54.951344573281375,49.575900998606265,53.56003180361149,52.72170984815427,53.3907380655883
2025-03-10,47.79732841568966,45.16928530938985,40.52450092560619,44.753792188370596,42.238469000569005,41.2582642887585,41.691791283192536,41.51406418908493,42.54223928895228,41.17272131157057,42.03549158948964,41.66011239061929,41.454396303448135,41.8319556643721,40.85753990551726,42.03393214920794,44.77847890472526,43.60083858909502,42.830728579701066,44.85734846766478,44.64196949705869,38.26588714601763,44.80581560901017,43.20747909696429,44.253149026560614
2025-03-11,46.4219275078346,42.79093583497429,41.24049654450319,46.06235649367186,43.08135275910067,41.43321006837838,42.23303945943567,41.86018228791957,42.219810876196206,41.99967710175194,42.38816666759446,41.74245443563606,41.43048534303466,40.2420247432549,40.86730074075436,42.7570350638138,45.53928361963455,43.24676562317116,43.776383086585945,43.30467096458639,44.30855638095656,39.946749187212006,43.721185931065804,43.34217996450448,43.150198699813046
2025-03-12,45.06521854320805,42.12821674263712,39.79497606371555,45.34393810998207,42.8404876384235,40.53995848248461,40.665233183489704,42.657262049832276,42.164285976818704,41.490845465406395,41.50241030158622,42.05138556539772,41.40213090560462,41.63328330316177,42.360230348522876,42.97071003957077,43.62935768297404,41.55228112851888,44.6583588252612,42.36326307923845,43.919821274723645,41.24722807124397,42.30842550978152,43.7851915765673,41.70971743816678
2025-03-13,44.11041543659311,43.95536688574924,40.87957587369759,44.07869983844346,41.57525929338685,39.8185669066512,40.755873856836644,43.0536835333194,43.89519085203008,44.066193292819364,40.48801105515994,44.23893823627789,41.59260642212037,42.77536210080709,42.923917840603266,43.360795117119636,44.542768474180264,42.883599927399544,44.233400984989885,40.77757726781297,44.67436849593827,42.04283784569894,43.31281084960662,44.14719405861787,42.95954378487281
2025-03-14,44.80844833540188,44.47473518921282,41.643541624622756,44.0613276028413,42.66982930922803,39.61160365871916,41.04567947094246,43.29582384451258,42.58474551110341,43.69485583406911,41.183927527035436,43.84734622501692,41.58276404655996,43.41849643612764,41.96227077606608,42.76553028301784,44.3256442662167,44.193121932264106,44.543799499945905,41.46540290699984,43.69079858234397,41.02396886095518,43.007777901396,44.249543125511344,43.1754023971504
2025-03-15,54.59693540110862,55.56625011676495,52.06876601601577,54.84278259027954,52.523466098083055,51.155650471823684,51.156667358772886,53.16728627494471,53.7771777949078,54.64786753652557,51.23016914634218,55.4348008320249,52.60306675545499,53.89432658797017,51.399287840027355,51.093558266947426,55.93276445185451,53.61891321374904,53.67700774404572,51.47485774597811,52.71088018071222,51.36642410629456,54.24529754802068,54.09051066104229,53.096291668012036
2025-03-16,56.0152688533626,54.15054453919778,52.57896530460803,55.117214986003674,53.32909179376146,51.19205321362019,53.171673523774345,54.30777685526329,54.531951887721156,54.425089802190115,53.38021718218897,52.87243203020219,52.60405367190461,53.318633167936966,50.92499224891923,53.0585563007396,54.8920856770369,53.24878201232377,54.0730646705983,52.7053064679606,54.03758064001249,50.7989130060086,53.22106667684265,54.77802650089402,53.813810501356365
2025-03-17,47.704334601837296,45.58589389529252,43.235448731150655,44.4360302560865,43.73336610455163,42.78172625212733,42.13060186012015,44.34719005187803,45.29991734157261,43.78915321290209,43.25444712893608,42.6479788247954,42.58770483069783,44.42282069126916,42.88514570252366,42.35976004865273,44.74645559096694,44.56518788823905,44.14085571423937,43.87113312886587,43.55200363024911,39.99256384480057,44.1406074676964,45.25565576690272,44.83510778000469
2025-03-18,47.33313811707257,44.240630824369084,44.300817178921015,46.73463973880361,44.48004674831773,43.57464767346785,43.08299152472563,44.95928896402315,45.342200413007504,44.99293255029016,44.234215948753096,42.81163670742046,42.60406871833874,43.66635745944792,43.4676639173221,43.77520637223343,46.57444903698839,45.04329531736852,45.02622263671644,43.26933187795159,43.61319806214138,41.769615151076465,43.21025270921962,45.21302076217168,44.57373066860522
2025-03-19,47.47307811344841,44.04897495209788,42.9573478004355,47.310172393835416,45.00347756590081,43.159184367826555,41.80556461751392,45.98260579812829,45.2194906921561,44.64594229576312,44.047338774953886,43.16826195370075,42.4386258826503,45.77698787469359,45.01006996448902,44.22750322640393,46.24778614261642,43.71486035096744,45.91425643243201,43.76807212139215,43.97481360336489,42.9014762720279,42.657690489583636,45.61882010323335,44.27056516419232
2025-03-20,47.77791357631184,45.74143290434094,44.03091226638579,47.364721152430604,45.21271863035103,42.92224417830258,42.09478656919673,46.48081082768146,46.739893401639264,47.579205732848195,43.70864909456617,45.56365379172426,42.54645774123425,47.26777027786023,45.65283961245588,44.62904242964847,48.55698671151872,44.97604401843542,45.4025438811545,43.70324383618686,45.47193552795759,43.56968228108492,44.85005084465592,46.266855179904084,46.27051990756264
2025-03-21,48.922479457990676,45.92151117525128,44.65223934427307,48.44542321965628,47.60615354049279,43.29027728911656,42.60884687438974,46.69123129840685,45.36708782275643,47.98409491837175,44.79476222097276,45.879092030283445,42.71458824163949,47.826292340975215,45.38539631292863,44.22680593238604,48.96622409154094,46.1578893414962,45.54527427851736,45.51060522596197,45.09557409156835,42.743807873815555,45.48100034308459,46.89488661499419,46.50330195045319
2025-03-22,58.37516837796033,57.00833678571783,54.83319131843409,59.968172573946674,57.77197326280812,55.47250981325,53.15806839064041,56.51350319274159,56.7284416712179,59.97156673485736,54.832877093795595,58.83767156440421,54.27382258260725,58.02821634029309,56.178798005132926,53.12439190159841,60.434694490790875,55.793991975762225,54.70473128919684,56.046167009697555,54.806703872124814,53.68015688142163,57.17842768176257,57.24187987256345,56.036693036658036
2025-03-23,59.240356951586634,56.1597781486943,55.22299591754431,60.60306447921487,57.92581037564877,56.121574543487824,55.97354917711661,57.72231948260167,57.74741617934527,60.59917706888091,56.81697197729774,58.01953887096901,55.164797722644686,57.34814814507133,57.16317343692378,55.87655969566816,59.02362722753779,56.06840163563404,55.670090069457245,57.440210141790644,57.205583090179964,53.97258378526163,56.44096173618024,58.22219270978027,56.67588419573705
2025-03-24,50.73676837746085,48.481721834317455,46.20684235644491,49.94540719972416,47.56331122447869,48.22924539538367,46.06059670368708,47.972024771089885,48.69759915745308,50.23362018529886,46.819450338633274,49.23958287372581,46.30973413181561,48.68012387396065,50.02198092559462,45.913270049613715,48.8351471239431,48.22927237816282,46.969041870930496,48.83581242605758,48.16879987075551,44.08406794209908,47.938750522647354,48.81926483433317,48.369111368438986
2025-03-25,50.64277920825152,47.839598156455125,48.200296442385536,52.01768567236074,48.3292926968288,49.43047809848996,48.20266355206722,48.85002268437367,48.8065022988126,51.079551607595704,48.49774009441799,49.9361807879573,47.63991974295466,48.32977498072,50.76525113018062,47.989504529002886,51.06760924963787,49.44369813181265,49.493560441763734,48.77068032982086,49.641047639383636,46.71977708842698,47.983900862010756,48.93678828344356,49.28921413964139
2025-03-26,51.16754281835516,47.87467409181197,48.191005142476726,52.25511261938397,49.789658098257135,49.32548285710684,47.803408187041065,50.13184694210726,48.764461564795496,50.08451217789263,49.39933698755553,49.83266868631473,48.78600605856488,50.74809170979157,52.13727235722347,49.32547393044365,51.26547376296295,48.65117620272003,51.956722272992096,49.96819102379945,50.84288008370741,48.661445903193936,48.40833216953591,49.71124627263776,49.979928390717745
2025-03-27,51.58109303800746,49.50806863235178,50.571101384874325,52.048609258395594,51.10937186023249,49.300315446950115,48.41734780394747,50.9592893263121,50.52606209044164,52.55899551186147,50.0067801113518,51.31376507133831,50.01817032611022,52.36432536625872,52.799082162963195,51.129963179955105,53.858765456744415,50.423126358867805,52.58706951724754,50.40093131436757,52.39368679013472,50.11503813389133,51.07232038584437,50.89686665669805,52.27988131678533
2025-03-28,52.59923712426772,49.85975657794249,52.11522099622673,53.132205921912565,53.86749609027579,49.76894637471609,48.77082488950108,51.74335512220789,49.566688364892116,52.991142540818046,51.43628522111797,51.033970451894625,50.95438638313993,53.09232232171701,52.81785990171562,52.52762860268694,54.314209577676834,52.310107257365324,53.38913517284468,52.291354570796685,51.57047008135309,49.95525829689643,51.593348884950416,52.042002479823275,52.260630449303896
2025-03-29,62.152032757999976,61.741715183766196,62.80151086799188,65.01187176168116,63.40612831049509,61.95632905557791,59.022345445142044,62.46479299305124,61.389489077907555,65.45144188256906,61.20929479505494,64.17283552237822,62.8488315835028,63.83072021950741,63.73128546429041,63.00295740582631,65.93636317658704,62.833182417285634,62.94135522675664,62.65110233145626,60.88781455597806,61.22719498162444,63.09781414908487,62.76183409563317,61.61762288421281
2025-03-30,63.767289431556925,62.23528379571507,63.52361905785755,66.2817424798781,62.58254366887056,62.58555985127071,61.79768293278905,64.73916044945616,62.80148764000712,66.7229807199959,62.77827835529296,64.18216007880334,63.70676554234259,64.12611542233739,64.23009803363183,66.39551849845184,65.07099928140742,63.86902338685771,64.27029916553441,63.995049740345046,63.33060966085362,61.36396984147673,62.72916229939191,64.06191716894776,62.64836716186181
2025-03-31,56.57694803702606,55.95307174849289,54.9100469718759,56.31816663677782,51.827142366864074,54.744393658473584,52.27562598441209,55.88102066797681,54.098273474439964,56.89884716187623,52.77028748497237,56.36757501351883,54.62367005667046,56.552393075041905,56.12608453347033,55.88663005079619,55.681826492964234,56.27790633073133,55.95864140108177,55.711119885926564,54.740389647228085,50.909149634862814,55.33206186435721,55.14818422357331,55.17325224110255
2025-04-01,57.741940234204115,56.23855730725765,57.375088112000235,58.89657380977405,53.18455722520885,56.12175053336544,55.09064839216622,57.198215758032376,54.63860375135161,58.06974633421839,55.06842559134012,57.728647867701426,55.70803302301453,56.922557100737286,56.15997258844791,56.677093911742155,58.472729819165686,57.060169055610864,58.770656924779225,56.19260199566154,56.7383200626342,52.91859376439192,56.70288962739279,56.02307261071978,56.72945973246587
2025-04-02,58.796115010774926,56.55819747529419,57.677522362411594,59.30846452393916,55.78694252017921,56.28746321344723,55.308803971086306,58.457213652806445,55.18240236276663,57.208535246233595,56.98490528553873,57.90581793440969,56.66954457308361,59.41309305707412,57.802729366553265,56.80423312746869,58.59137116447503,55.33923821363887,61.267814352729154,57.737883799412096,58.279659081488006,54.602039201664546,57.86975117777295,57.614611194831596,57.31655966070602
2025-04-03,58.81976832973875,58.05995227036253,59.99433846551665,58.96242217023965,57.993600569107215,56.54002144472601,56.21081084856296,59.0394687679306,57.551678707057214,59.662444250559474,58.538101471101065,59.459259745349435,57.73803318277719,60.59858697429692,59.72645839875209,58.06285671613859,60.57008837769552,56.08605337340089,61.639754336703334,57.98723615188652,59.99027271756735,56.38811833137187,60.26897639406171,59.24626489918805,58.836462308597675
2025-04-04,58.950860684020675,58.223295257790035,61.11022803927274,59.72590776302495,60.93867064629109,57.220887775818056,56.48412593155357,59.600145959107174,56.93447644935916,59.88410017805898,60.50090644530195,59.15836026811238,58.44300222507185,60.78409373291744,61.16049608292476,59.565914811838,60.4194994283921,57.207377392521686,61.95467867742966,59.22341052088058,59.32024728719829,57.013514065189945,59.801935286633814,60.12384099519719,57.9807844403753
2025-04-05,67.7654711908594,70.03698056428769,71.20510564011632,71.25480802309214,70.17787666973162,69.5422064113863,66.45599327535179,70.12817673779135,68.60850391830562,71.87447577503107,70.32894172628295,72.0543713854257,69.99903108848069,71.12382515767082,72.57751796011593,70.34562681415996,71.94474004278396,67.37630892509064,70.85032248054489,68.86966828968303,68.84817586394395,69.11602213791599,70.28996855219975,69.88917311160066,67.06406078994345
2025-04-06,69.13113685716142,70.49322489181779,71.32856535859483,72.23673622056216,69.06914972752759,70.24353065036695,68.95536085732179,72.01091954724578,69.41513510136471,72.41478235238189,71.5656233910123,71.37462807919742,70.4583350668411,71.06095830137487,72.23201052780473,73.8377753390226,71.48818666393713,68.44669965544058,71.35743443744022,69.86621834919826,71.38381439074898,69.71487469890558,69.35992160204452,69.95402284271154,68.47057030432474
2025-04-07,62.01843719056581,64.02592884127851,62.0352770947115,62.07733286533572,58.227730175521074,62.38402862396987,59.24015099827903,62.355654145067,59.93971329765947,61.71189011247041,60.880978641799125,62.423566776364346,61.00184395626223,62.855918671248574,62.466341454737034,63.21497351329003,62.510263687221375,61.19996190050092,62.09033719537638,61.71156503339628,62.523784496467684,59.16769924387288,61.7682724283262,60.0393752509294,61.559246162769895
2025-04-08,63.19970710601521,63.92862614928402,63.519607682349104,64.54691936800243,59.37712016858989,63.54620291811918,61.87927189082564,62.56707407291772,59.876332857639305,62.03143343261115,62.11320821738991,62.57028022988708,61.78199883338904,62.175305287942884,61.04713241225021,63.96527792162662,65.18206700512782,62.54992243752788,63.99458536109673,62.55248162126471,63.87275901857028,60.624955783103175,62.86778115311186,60.446098415066245,63.33908332085869
2025-04-09,64.0207234426698,63.78345626236622,62.47043880471449,64.91151400631902,61.23744621246832,63.179615727053665,61.83419941972456,62.84639580929815,60.13483392216395,60.488113011794695,62.60796361967382,61.98615912277562,62.47923665965455,63.45414589512549,62.11974499448106,64.30737253066836,64.58094654890671,61.46538849620862,65.95284582523641,64.32873039541755,64.69998113151405,61.54821282614685,63.428593266914405,62.059999635401034,63.70452947489586
2025-04-10,63.72302485694677,64.86724837491764,63.36514576066711,64.51510309277495,62.23504759998998,62.57083139648893,62.35830886744245,63.06945872316044,62.449742270694315,62.500699886711395,62.662758106870655,63.52159200889242,63.26626086356869,63.78830065501272,64.20902520905575,65.83706037569587,65.67907760002267,62.64510870133607,66.41574888515115,64.49046300253356,66.03683802537863,62.608048750094056,65.12357442160018,63.96100407604546,64.90210651774379
2025-04-11,63.703865964200396,64.65451037105372,63.55470427203882,65.10780969469307,64.14482678273367,62.229486915534984,62.212036896723944,64.07325160783495,61.8401784742221,62.563676334244356,63.51311455151629,63.76053523821779,63.6600635141008,63.86074350906702,65.85770088157274,67.22836527433401,65.00188442269722,63.70132632608229,67.40611897334443,65.36672482595978,65.44980816344739,62.686095428600034,64.3495713530722,65.1449671482431,63.98568011599522
2025-04-12,72.5424779150618,76.02906245405796,73.66327902457157,76.21559755721435,73.19906684621714,73.65484246239201,71.8228441790793,75.56060549412881,73.53129265444915,74.73209906455904,72.96599254738626,77.23840291460627,74.92798863815062,74.7556184942796,77.02130607704596,77.2549471825632,76.45248431206248,73.20640620917419,77.14920874620037,74.50614346801949,75.18787849568318,74.4755822710487,75.1401996278512,75.18618047812916,73.22044342518154
2025-04-13,73.79626260877913,75.95530978936971,74.7052257799828,76.4754433310704,72.79823251024092,73.82432783822853,74.06047381034433,78.3558870933879,74.46950002244044,75.8144089339443,74.52772857850975,76.72694704979064,75.17997802806266,75.46640452219802,76.052377094712,79.55486458070611,75.98473471005738,73.25313954213496,78.11752907961737,74.88021879270838,77.52930767564608,74.9894523545951,74.75406487390005,75.48904316753698,74.55267133602905
2025-04-14,66.13805160486672,69.0235798385904,66.70293930420995,65.3987724833466,62.842919764560506,65.83354569209015,64.14167400342726,69.10181382180149,65.34926036231805,65.91586369514148,64.45079092769443,67.42335866620785,65.57112549533356,67.79242195201417,65.79957501554907,67.81602800504724,66.60305233887327,65.09790624780013,68.57391096070754,65.9341768757807,67.78522211657945,64.50617125727871,67.26645400937655,65.68965412060663,66.97385844378276
2025-04-15,66.43620898383223,68.74873900247067,69.16703577314425,67.00363064412659,64.1839017696879,67.0834887240294,66.5561640801369,69.09271289943987,65.78837559577329,67.02559130492922,66.08498487879963,66.89551120800829,66.11573604769625,67.25519614429084,64.34581087275066,67.90668993964181,68.45031759074132,66.04175696904063,69.52148445658533,65.84708392978371,67.77242784058298,66.00045258136532,67.63637093683157,65.91398774577749,67.62370372787461
2025-04-16,66.54703973257985,68.7392262431232,68.37492894469128,66.82613880081699,65.29887269064963,66.75755093047823,66.20030509826363,68.73178861371966,66.4105656227759,65.91697287070413,66.56241631376312,65.54516938046437,66.31559556556095,68.46500431995663,65.59993474719164,67.96395205122619,67.08157340463414,65.05740657645829,70.19940314143884,66.79181580578945,67.29551237264045,66.70064546634211,66.89447985473302,66.9290266624,66.96882258437316
2025-04-17,66.21968773137974,69.96814378109711,68.83184229078702,66.35086597803748,65.2293625551035,65.9701209728617,66.29042459713497,68.1575002057572,68.64098608842825,67.82674977752382,66.32068160534449,66.2841388584514,66.249087096026,68.73027715293559,67.53485916624601,69.14186685053836,68.01909146124336,66.45591985199562,69.39833793508312,66.53815992640573,67.80379876472665,67.11214849763647,67.40731845553027,67.90675730096734,67.75147475182946
2025-04-18,66.8660348443788,69.4481133229488,68.1770499593551,67.25962747701311,66.64764979153408,65.24207697402703,65.56754962554173,68.31656230069935,67.40510355963465,67.38662673709948,66.84934134337023,65.65793668951028,65.50464827056665,68.71647088420201,68.41395158552105,69.73908697287919,67.86822635447356,67.37734497813814,69.22675773864758,67.54416353161655,66.8593225491384,66.151432339152,66.0916305205122,68.13148983183613,66.95864122950665
2025-04-19,76.49658819405876,79.81466681590854,77.27479820761474,78.8462954205346,76.10951974154335,76.21363798717155,74.4683529734834,78.86396726101988,78.12533727902013,79.0404224805773,76.01558691391283,78.29093894435943,75.56246301585315,79.27410551208321,78.52057560542947,78.5627212931681,80.00886303622768,76.21277691168899,77.78170687907749,77.12014417833268,76.38145917834923,76.76350265374587,76.90106062044758,77.46070822392609,76.25884345755208
2025-04-20,77.94616509689607,78.24309256535233,77.19125715142924,79.4803877021318,76.4357013875714,75.99948981609306,75.94256714234841,80.57403908099025,78.07749176079878,79.9556974497608,77.12646884892746,77.26005550071764,74.77909825785783,79.21410803149584,76.87157054744073,79.63591708302977,79.68430213275944,75.29474954202148,77.45015152351154,77.7592694879523,78.37607618057187,76.28981129239644,76.55703164412425,77.3607698432869,77.0209507840134
2025-04-21,69.59424776719553,69.86603217490602,67.93702153678669,68.4875588893788,66.56647140057176,67.73151052925748,65.37767905627179,70.1614578353325,68.16631836997293,70.28031462345488,66.21813395241189,68.07178838444872,64.48128598480278,70.44078417705629,66.69249348507465,67.00675635745525,69.59083097829236,66.32223196946549,66.66118629912036,68.54608703805171,68.22381911362993,65.21180038367244,68.69259774863575,67.27935062465222,68.23500006162898
2025-04-22,68.66050435461223,68.65083626102796,69.15609501655815,69.82051556356335,66.90831912700841,68.75093779132774,67.45946107637522,69.07830048902345,67.97726897329991,71.67464094079776,66.71043358088355,68.25943517949021,64.73753986867489,68.82382429299838,65.78714747701727,66.5697222650192,70.19456936129541,66.87499443454949,66.78265926074947,67.6992588098742,68.06137651117884,66.47653331450812,68.3366303428014,67.09305362932471,67.64486510575813
2025-04-23,67.65687589940504,68.21189662276548,67.43854625035907,69.03997527550875,66.44115404591341,68.1619084704161,67.16498269147596,67.83072058032046,67.95762954861199,70.4500211822505,66.13338514117575,67.71596180357294,65.01114595491833,69.27506627277329,67.37952496642666,66.21673867305479,67.68166218128513,65.84648731867627,67.33632391270868,67.78033441928011,67.88916535195372,67.12672580442627,66.98655931232433,67.49197638847866,66.38638175921777
2025-04-24,66.72027473274053,69.10918123257014,67.57220361515249,67.70530130540088,65.20952980533725,67.04459429753683,67.56433885197391,66.52777454280455,69.420542952222,71.59946537945086,65.3513643196278,68.65252152414796,65.29038274060912,69.10866370466537,68.97921001882388,66.93673066179129,67.9598609360557,67.2426956263645,67.05828789392972,66.94975593379641,68.94500981093279,67.4991692684772,67.3588394439541,67.80459124002165,67.32600301275215
2025-04-25,67.10871775602673,67.91882934398349,67.19042827169778,67.61702787891197,66.4786320692674,65.93123586476435,67.06100439503277,66.03258699946171,67.35911094576754,69.91819651627317,65.92733466060638,67.23453913970285,65.03749717238213,68.74168324636234,69.0016595694442,67.19841115360808,67.50874711395326,67.98595426443161,67.67098168697743,67.72641873283254,68.27311173290839,66.47222371612422,66.21826536804872,67.54311420327541,66.92439470034957
2025-04-26,76.39770943161729,77.23263280122144,76.81970832537488,78.24234939892204,76.45819111982496,76.47733525354815,75.76081526028216,76.01167230863754,77.36689438311892,80.30380105909677,75.34384462027087,78.34482102574276,75.56906782103347,78.81632908794107,78.28149375430618,76.17646402686499,79.31127034071423,76.53079881681862,76.82210992076784,77.13521293671215,77.38183981653,77.03652362136151,77.00562832230446,76.64424657181917,76.17249497668816
2025-04-27,77.22329625896107,74.64046586549051,77.09642329635076,78.15524693602669,77.02458861308574,75.7935148047781,76.52193804300954,77.39226916821505,76.82065802368304,80.34960499539383,76.36130232518047,75.79331883609048,75.0639540486132,78.22686869530489,76.19032841712232,78.03281450790257,78.41223935568918,75.45415019734875,76.68749491304854,77.34441808672983,78.32587368164542,76.51751294233382,76.10618634021151,76.44536022450743,76.24214603746752
2025-04-28,68.25800312531348,65.80354570858957,67.82813806225786,66.83747758564554,66.45982585998554,67.01302007123316,64.9651216455306,67.05100558286266,66.56788531395645,70.33723031688143,64.76276698604293,65.76836654186675,64.72323684271335,69.19986746296377,65.74821522576934,66.43292359636948,67.72383509424752,66.59315418255021,65.81057657273216,67.4106388302737,66.96551122505025,65.23933197601355,67.39227204606377,66.2152377206173,66.57481186083972
2025-04-29,67.24133810242502,64.88190910024807,68.7952668828036,68.25718166644238,65.40224417765624,67.52462035987739,66.18976254801717,66.41581258232777,66.0624558095658,71.74684346406274,64.22996236478313,65.97650009540114,64.61317287196063,67.84456274996313,64.24338050759489,66.54114672336927,68.09482801468826,67.36495202384766,65.82578053239799,65.86704652652455,65.96626241413149,65.94346415145635,66.54963292928183,65.81426413490637,65.56456383437516
2025-04-30,66.89694035487743,65.18288971926303,66.87700351216226,67.8215067790127,63.73238228081124,66.52691060383513,65.48897350963031,65.72711232750156,65.7065657236344,70.59027907608467,62.86625456452399,65.94653325693116,64.32998012691225,68.94704841956798,64.6992564172057,65.7149328141783,65.81485437197989,66.28513935758166,66.41959434421447,65.6413531718093,65.51842275051463,65.62216999422189,65.55359867937794,66.12023649096737,64.56242299239338
2025-05-01,66.98023085890384,66.71133978171392,67.00363751031647,66.8416958697124,62.25033608406367,65.18682115985627,65.94692132380113,64.75462576083996,66.91549414033874,71.6616963271144,61.973394775548854,67.3644975383586,64.05531252953553,69.37214954993857,65.09941875808808,65.05394227985198,66.44138396231968,67.05874049041043,66.28075222909135,64.95798064679455,66.6492868409633,64.84546910136663,66.93911175687151,66.66080338405492,66.00209823892914
2025-05-02,68.02976477184394,65.6716911919863,66.67676643612637,66.91108376070571,64.19306694025956,64.05225045459962,65.69917767762865,64.20575168389557,64.81695208878747,69.72883568197352,63.105803359077385,66.12581753680728,63.39036882861703,69.11111155210612,64.68973938232936,63.73117318360629,65.94709351133227,66.6258645333931,66.96954273477323,66.01619272300752,66.07099129774552,62.92147104666733,66.73096424841077,66.90590540151409,65.67163465545714
2025-05-03,77.14114577451089,74.70534945048294,76.16863023372399,77.43422672540389,75.06078082403361,74.71396338300065,74.51848020183412,73.88421744117204,74.99021172888898,79.74137941806475,73.35577471091133,77.19575644573982,73.66779525944537,78.74188436897055,74.73972050411676,71.69672555163888,77.14414509145641,73.77027339631951,76.02823927642847,75.41152591636093,75.15935589785008,73.20331741640362,77.67996816982517,76.44711724991609,74.28769103671178
2025-05-04,77.08930127376294,71.74403421163427,76.00162808513649,77.07158813966898,76.02852244447301,74.1945949608485,75.09990329415035,74.99679763104858,74.59111527609677,79.30106944220732,75.0454442173382,74.57045033226893,72.98883786960295,77.47147875471751,74.17168227484117,73.41382498373584,75.4438011490869,71.48434916849523,75.65256294756061,75.15583699294314,76.09251793650002,73.06757102070056,76.09736278847024,76.19381373000225,73.4109547070927
2025-05-05,67.1521184045828,62.74828028593134,66.11214463410532,65.45820996645162,65.272205809149,65.58400776814887,63.14736022306769,64.56436544537604,64.18698490400504,68.63063475888984,63.75439254457561,64.43491881884202,62.47895083147422,67.8976674474106,64.94192655912522,62.26364791660936,64.35392120849609,61.87328822342932,64.45626827431632,64.56831306012738,64.88336912552704,62.542978374910476,66.41175934229915,65.23711383309167,63.184925003513385
2025-05-06,65.61676054666925,61.91299620538125,66.4936308982397,66.68742502838677,63.86570798537459,66.28078595580791,63.97307331392564,63.88367708373348,63.1277615281379,69.16798739931471,63.204151694243954,64.28256049412974,62.2065547454444,66.21249956613713,63.49581017508014,62.915076390116056,65.00699114282371,62.41064589949245,64.09726859653827,62.64740000455796,64.13955999157768,63.92678860555997,64.9678323880513,63.67467119070095,62.39604690958109
2025-05-07,65.28808005329819,62.37816864163434,64.07510834490654,66.22274999089885,62.09519200058376,65.48530567645447,63.02557869033279,62.93293066122835,61.998878830745596,66.98697512894506,61.5835558465487,63.49138864662026,61.84051092718353,66.9538158174843,62.911046654708684,62.49608632790258,63.40206275417278,61.551762152788385,64.25575104243524,62.61157723498672,63.80386503180614,63.892889357112324,63.94238107518369,62.88984390951815,62.1688122246049
2025-05-08,65.59057876649831,64.01088831656253,63.61055688542758,65.3806418546316,60.67507764161041,64.29371919555214,63.38961236375169,61.39730867078532,62.56505491853263,67.04323360512424,60.18056555202141,63.9334158673514,61.631330134837434,66.7091880818806,62.044956247004556,62.27837807485132,64.50280665670985,62.92387418871137,63.70770945105697,62.59562028644976,64.73863607401299,62.97260428387853,65.53826280102788,62.849582329165024,64.36384446119713
2025-05-09,66.7285809882956,63.052595646894275,62.414982974330826,65.73604302456387,62.39794178615031,63.124509838910605,63.099105003187645,60.261781430916876,60.2198022537427,64.27809315399634,60.51269274118628,61.997760046782965,61.18114726157286,65.51758689568315,61.08721953060287,61.71361470609749,63.93587739481678,63.35890474284908,64.26927572643879,64.4500077954072,63.81058442963553,60.668436020549514,65.3559074324524,63.148479737341965,64.40927257113067
2025-05-10,75.79098212896635,72.2835294538515,70.86318996484235,76.64751275513811,72.537493422187,73.48439991616871,71.85057716904963,69.83614477361512,70.56553305884611,73.7517094519923,69.81333976279528,73.10531038288025,71.76415257786424,74.38704144700692,71.57742509694934,70.74386954274695,74.7237667226124,71.42633519290436,73.79678215683361,74.46372936759342,72.79768058508074,70.59631650672506,76.12156029884471,73.20450254261863,73.16895031359644
